hetio_id	name	het_type	cui
GO:0036302	atrioventricular canal development	Biological Process	UMLS:C3549225
23072	HECW1	Gene	UMLS:C1539659
C1096403	Left ventricular ejection fraction decreased	Side Effect	UMLS:C1096403
PC7_4994	Lissencephaly gene (LIS1) in neuronal migration and development	Pathway	PC7_4994
23178	PASK	Gene	UMLS:C1424862
PC7_2669	Collagen degradation	Pathway	PC7_2669
C0520474	Aseptic necrosis of bone	Side Effect	UMLS:C0520474
GO:0071478	cellular response to radiation	Biological Process	UMLS:C2754684
GO:0005589	collagen type VI trimer	Cellular Component	UMLS:C1167365
PC7_4019	GABA synthesis, release, reuptake and degradation	Pathway	PC7_4019
9786	KIAA0586	Gene	UMLS:C1426562
GO:0034367	macromolecular complex remodeling	Biological Process	UMLS:C2612464
113878	DTX2	Gene	UMLS:C1423876
GO:0043587	tongue morphogenesis	Biological Process	UMLS:C1625121
GO:0043587	tongue morphogenesis	Biological Process	UMLS:C1752769
GO:0006654	phosphatidic acid biosynthetic process	Biological Process	UMLS:C1157379
GO:0032747	positive regulation of interleukin-23 production	Biological Process	UMLS:C1819571
GO:0032747	positive regulation of interleukin-23 production	Biological Process	UMLS:C2245964
GO:0032747	positive regulation of interleukin-23 production	Biological Process	UMLS:C2245965
C0000832	Premature separation of placenta	Side Effect	UMLS:C0000832
378108	TRIM74	Gene	UMLS:C1823495
DB01401	Trisalicylate-choline	Compound	UMLS:C0719064
DB01401	Trisalicylate-choline	Compound	UMLS:C0723894
DB01401	Trisalicylate-choline	Compound	UMLS:C0878190
GO:0048671	negative regulation of collateral sprouting	Biological Process	UMLS:C1658581
GO:0048671	negative regulation of collateral sprouting	Biological Process	UMLS:C2253941
GO:0060577	pulmonary vein morphogenesis	Biological Process	UMLS:C2752801
53828	FXYD4	Gene	UMLS:C1414877
C0236816	Acute stress disorder	Side Effect	UMLS:C0236816
GO:0035255	ionotropic glutamate receptor binding	Molecular Function	UMLS:C1523704
10608	MXD4	Gene	UMLS:C1422260
2765	GML	Gene	UMLS:C1415134
105369175	LOC105369175	Gene	105369175
C1096303	Lipase abnormal	Side Effect	UMLS:C1096303
GO:0004439	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	Molecular Function	UMLS:C1149913
GO:0004439	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	Molecular Function	UMLS:C2260392
GO:0004439	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	Molecular Function	UMLS:C2260398
64098	PARVG	Gene	UMLS:C1422817
28958	COA3	Gene	UMLS:C1824580
GO:0043949	regulation of cAMP-mediated signaling	Biological Process	UMLS:C2613288
5757	PTMA	Gene	UMLS:C1419080
105379786	LOC105379786	Gene	105379786
C0349231	Phobia	Side Effect	UMLS:C0349231
5187	PER1	Gene	UMLS:C1418464
23630	KCNE5	Gene	UMLS:C1416564
389549	FEZF1	Gene	UMLS:C1825290
84057	MND1	Gene	UMLS:C1826262
GO:0047757	chondroitin-glucuronate 5-epimerase activity	Molecular Function	UMLS:C1323785
GO:0047757	chondroitin-glucuronate 5-epimerase activity	Molecular Function	UMLS:C2252871
C0162386	Femur fracture subtrochanteric	Side Effect	UMLS:C0162386
10238	DCAF7	Gene	UMLS:C1823832
WP368_r79271	Mitochondrial LC-Fatty Acid Beta-Oxidation	Pathway	WP368_r79271
GO:1900449	regulation of glutamate receptor signaling pathway	Biological Process	UMLS:C3548193
79174	CRELD2	Gene	UMLS:C1824790
GO:0002685	regulation of leukocyte migration	Biological Process	UMLS:C1818799
8529	CYP4F2	Gene	UMLS:C1413888
814	CAMK4	Gene	UMLS:C1413103
GO:0048213	Golgi vesicle prefusion complex stabilization	Biological Process	UMLS:C1326411
GO:0048213	Golgi vesicle prefusion complex stabilization	Biological Process	UMLS:C1753057
GO:0042887	amide transmembrane transporter activity	Molecular Function	UMLS:C1153416
GO:0042887	amide transmembrane transporter activity	Molecular Function	UMLS:C1325426
11060	WWP2	Gene	UMLS:C1538116
3201	HOXA4	Gene	UMLS:C1415658
WP15_r82705	Selenium Micronutrient Network	Pathway	WP15_r82705
80028	FBXL18	Gene	UMLS:C1539485
GO:0042526	positive regulation of tyrosine phosphorylation of Stat6 protein	Biological Process	GO:0042526
442184	OR2B3	Gene	UMLS:C1418020
GO:0045650	negative regulation of macrophage differentiation	Biological Process	UMLS:C1159948
GO:0045650	negative regulation of macrophage differentiation	Biological Process	UMLS:C2249331
GO:1904872	regulation of telomerase RNA localization to Cajal body	Biological Process	UMLS:C4235675
51030	TVP23B	Gene	UMLS:C1426914
105370942	LOC105370942	Gene	105370942
346653	FAM71F2	Gene	UMLS:C2239399
C0267356	Duodenal perforation	Side Effect	UMLS:C0267356
26152	ZNF337	Gene	UMLS:C1423747
100288485	MTRNR2L7	Gene	UMLS:C3148438
6927	HNF1A	Gene	UMLS:C1420631
DB06691	Mepyramine	Compound	UMLS:C0034282
79642	ARSJ	Gene	UMLS:C1825085
GO:2000645	negative regulation of receptor catabolic process	Biological Process	UMLS:C3157953
GO:0021955	central nervous system neuron axonogenesis	Biological Process	UMLS:C1818530
359787	DPPA3	Gene	UMLS:C1426084
GO:0016344	meiotic chromosome movement towards spindle pole	Biological Process	UMLS:C1155815
GO:0016344	meiotic chromosome movement towards spindle pole	Biological Process	UMLS:C1750253
GO:0090102	cochlea development	Biological Process	UMLS:C2755509
253970	SFTA3	Gene	UMLS:C2680374
5058	PAK1	Gene	UMLS:C1418259
65018	PINK1	Gene	UMLS:C1422771
2104	ESRRG	Gene	UMLS:C1414466
780789	C1orf196	Gene	UMLS:C1823810
90273	CEACAM21	Gene	UMLS:C1824697
PC7_2517	Cation-coupled Chloride cotransporters	Pathway	PC7_2517
GO:0004383	guanylate cyclase activity	Molecular Function	UMLS:C1151017
GO:0004383	guanylate cyclase activity	Molecular Function	UMLS:C1151018
4968	OGG1	Gene	UMLS:C1335081
390437	OR4N5	Gene	UMLS:C1423436
GO:0099537	trans-synaptic signaling	Biological Process	UMLS:C4236608
C0085129	Bronchial hyperreactivity	Side Effect	UMLS:C0085129
84945	ABHD13	Gene	UMLS:C1825823
57648	KIAA1522	Gene	UMLS:C1825691
GO:0035194	posttranscriptional gene silencing by RNA	Biological Process	UMLS:C1523643
GO:0035194	posttranscriptional gene silencing by RNA	Biological Process	UMLS:C2613184
7363	UGT2B4	Gene	UMLS:C1421345
1945	EFNA4	Gene	UMLS:C1414303
GO:0004067	asparaginase activity	Molecular Function	UMLS:C1149750
GO:0004067	asparaginase activity	Molecular Function	UMLS:C2257862
GO:0004067	asparaginase activity	Molecular Function	UMLS:C2257864
148252	DIRAS1	Gene	UMLS:C1426032
402665	IGLON5	Gene	UMLS:C2681611
653427	FOXD4L5	Gene	UMLS:C2239458
GO:1901653	cellular response to peptide	Biological Process	UMLS:C3547104
GO:0004653	polypeptide N-acetylgalactosaminyltransferase activity	Molecular Function	UMLS:C1152076
GO:0015893	drug transport	Biological Process	UMLS:C1154689
55184	DZANK1	Gene	UMLS:C3470141
C0085128	Cardiac output increased	Side Effect	UMLS:C0085128
GO:0031205	endoplasmic reticulum Sec complex	Cellular Component	UMLS:C1621421
25	ABL1	Gene	UMLS:C1412097
219743	TYSND1	Gene	UMLS:C1540143
UBERON:0001627	middle cerebral artery	Anatomy	UMLS:C0149566
10279	PRSS16	Gene	UMLS:C1418969
2556	GABRA3	Gene	UMLS:C1414910
GO:0003143	embryonic heart tube morphogenesis	Biological Process	UMLS:C2753542
441531	PGAM4	Gene	UMLS:C1826570
5420	PODXL	Gene	UMLS:C1418724
GO:0035456	response to interferon-beta	Biological Process	UMLS:C3158627
GO:0035456	response to interferon-beta	Biological Process	UMLS:C3158628
85397	RGS8	Gene	UMLS:C1424563
23421	ITGB3BP	Gene	UMLS:C1416499
127068	OR2T34	Gene	UMLS:C1429112
GO:0032890	regulation of organic acid transport	Biological Process	UMLS:C2246216
UBERON:0001775	ciliary body	Anatomy	UMLS:C0008779
PC7_2582	Circadian Clock	Pathway	PC7_2582
C0018418	Gynaecomastia	Side Effect	UMLS:C0018418
UBERON:0002226	basilar membrane of cochlea	Anatomy	UMLS:C0004816
UBERON:0000053	macula lutea	Anatomy	UMLS:C0450295
UBERON:0000053	macula lutea	Anatomy	UMLS:C1284755
GO:0038024	cargo receptor activity	Molecular Function	UMLS:C3271708
GO:0038024	cargo receptor activity	Molecular Function	UMLS:C3271709
GO:0038024	cargo receptor activity	Molecular Function	UMLS:C3271710
8192	CLPP	Gene	UMLS:C1413504
477	ATP1A2	Gene	UMLS:C1412629
116071	BATF2	Gene	UMLS:C1826412
GO:0035578	azurophil granule lumen	Cellular Component	UMLS:C3158752
10747	MASP2	Gene	UMLS:C1417037
2992	GYG1	Gene	UMLS:C1825436
642778	NPIPA3	Gene	UMLS:C3812016
GO:0000217	DNA secondary structure binding	Molecular Function	UMLS:C1148739
GO:0071168	protein localization to chromatin	Biological Process	UMLS:C2754371
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	Biological Process	UMLS:C3821956
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	Biological Process	UMLS:C3821957
83446	CCDC70	Gene	UMLS:C1824594
220082	SPERT	Gene	UMLS:C1823099
128864	C20orf144	Gene	UMLS:C1424017
29057	FAM156A	Gene	UMLS:C1539998
DB00927	Famotidine	Compound	UMLS:C0015620
DB00927	Famotidine	Compound	UMLS:C0678119
93659	CGB5	Gene	UMLS:C1424291
GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	Biological Process	UMLS:C1158556
85865	GTPBP10	Gene	UMLS:C1825431
GO:0090231	regulation of spindle checkpoint	Biological Process	UMLS:C2755647
C0151544	Gastrointestinal carcinoma	Side Effect	UMLS:C0151544
D064250	Hypertriglyceridemic Waist	Symptom	UMLS:C3658248
84172	POLR1B	Gene	UMLS:C1426947
GO:0048550	negative regulation of pinocytosis	Biological Process	UMLS:C1656405
GO:0048550	negative regulation of pinocytosis	Biological Process	UMLS:C2253886
GO:1902570	protein localization to nucleolus	Biological Process	UMLS:C3822764
25823	TPSG1	Gene	UMLS:C1422428
GO:0016972	thiol oxidase activity	Molecular Function	UMLS:C1151852
GO:0034111	negative regulation of homotypic cell-cell adhesion	Biological Process	UMLS:C2247695
6718	AKR1D1	Gene	UMLS:C1412328
GO:1901222	regulation of NIK/NF-kappaB signaling	Biological Process	UMLS:C3545131
GO:1901222	regulation of NIK/NF-kappaB signaling	Biological Process	UMLS:C3545132
GO:1901222	regulation of NIK/NF-kappaB signaling	Biological Process	UMLS:C3545133
GO:1901222	regulation of NIK/NF-kappaB signaling	Biological Process	UMLS:C3547499
DB00478	Rimantadine	Compound	UMLS:C0035629
139716	GAB3	Gene	UMLS:C1424989
913	CD1E	Gene	UMLS:C1413211
GO:0035050	embryonic heart tube development	Biological Process	UMLS:C1326622
149986	LSM14B	Gene	UMLS:C1825914
11199	ANXA10	Gene	UMLS:C1412418
3444	IFNA7	Gene	UMLS:C1415909
GO:0060265	positive regulation of respiratory burst involved in inflammatory response	Biological Process	UMLS:C2752679
GO:0060265	positive regulation of respiratory burst involved in inflammatory response	Biological Process	UMLS:C3155582
80135	RPF1	Gene	UMLS:C1823198
23524	SRRM2	Gene	UMLS:C1424458
56934	CA10	Gene	UMLS:C1413039
D009886	Ophthalmoplegia	Symptom	UMLS:C0029089
D009886	Ophthalmoplegia	Symptom	UMLS:C0162292
D009886	Ophthalmoplegia	Symptom	UMLS:C0339693
D009886	Ophthalmoplegia	Symptom	UMLS:C0751401
641649	TMEM91	Gene	UMLS:C1823353
GO:0045964	positive regulation of dopamine metabolic process	Biological Process	UMLS:C1154443
GO:0045964	positive regulation of dopamine metabolic process	Biological Process	UMLS:C2249911
GO:0045964	positive regulation of dopamine metabolic process	Biological Process	UMLS:C2249912
94032	CAMK2N2	Gene	UMLS:C1824523
GO:0003169	coronary vein morphogenesis	Biological Process	UMLS:C2753567
C0022890	Labyrinthine disorder	Side Effect	UMLS:C0022890
PC7_8664	VEGFA-VEGFR2 Pathway	Pathway	PC7_8664
GO:0016831	carboxy-lyase activity	Molecular Function	UMLS:C1150805
4639	MYLL1	Gene	4639
374654	KIF7	Gene	UMLS:C1537482
C1696700	C1 esterase deficiency acquired	Side Effect	UMLS:C1696700
26259	FBXW8	Gene	UMLS:C1422091
145957	NRG4	Gene	UMLS:C1826470
GO:0007412	axon target recognition	Biological Process	UMLS:C1160338
9112	MTA1	Gene	UMLS:C1417405
1365	CLDN3	Gene	UMLS:C1413473
UBERON:0002512	corpus luteum	Anatomy	UMLS:C0010092
C0235069	Tetanus-like	Side Effect	UMLS:C0235069
54855	FAM46C	Gene	UMLS:C1539445
27113	BBC3	Gene	UMLS:C1425143
GO:0071279	cellular response to cobalt ion	Biological Process	UMLS:C2754480
3784	KCNQ1	Gene	UMLS:C1416612
GO:0042631	cellular response to water deprivation	Biological Process	UMLS:C1325921
GO:0060595	fibroblast growth factor receptor signaling pathway involved in mammary gland specification	Biological Process	UMLS:C2752823
PC7_4875	Keratan sulfate degradation	Pathway	PC7_4875
GO:0042819	vitamin B6 biosynthetic process	Biological Process	UMLS:C1327136
GO:0042819	vitamin B6 biosynthetic process	Biological Process	UMLS:C3271932
55709	KBTBD4	Gene	UMLS:C1428245
GO:0035686	sperm fibrous sheath	Cellular Component	UMLS:C3158873
5075	PAX1	Gene	UMLS:C1418273
100652901	LOC100652901	Gene	100652901
92815	HIST3H2A	Gene	UMLS:C1426978
C1096646	Transaminitis	Side Effect	UMLS:C1096646
57787	MARK4	Gene	UMLS:C1422048
165530	CLEC4F	Gene	UMLS:C1539097
GO:0031126	snoRNA 3'-end processing	Biological Process	UMLS:C1621403
GO:0030572	phosphatidyltransferase activity	Molecular Function	UMLS:C1152463
PC7_3798	FAS (CD95) signaling pathway	Pathway	PC7_3798
C0302592	Cervix carcinoma	Side Effect	UMLS:C0302592
GO:0071174	mitotic spindle checkpoint	Biological Process	UMLS:C1155750
GO:0072337	modified amino acid transport	Biological Process	UMLS:C3156295
9564	BCAR1	Gene	UMLS:C1366459
1833	EPYC	Gene	UMLS:C1825058
645811	CCDC154	Gene	UMLS:C2681330
100996337	LOC100996337	Gene	100996337
C0858524	Tachycardia nervous	Side Effect	UMLS:C0858524
140	ADORA3	Gene	UMLS:C1412251
105374297	LOC105374297	Gene	105374297
GO:0033553	rDNA heterochromatin	Cellular Component	UMLS:C2246978
PC7_4820	JNK signaling in the CD4+ TCR pathway	Pathway	PC7_4820
DB01392	Yohimbine	Compound	UMLS:C0724441
GO:2000777	positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia	Biological Process	UMLS:C3270404
10410	IFITM3	Gene	UMLS:C1415898
C0520547	Poor peripheral circulation	Side Effect	UMLS:C0520547
642441	LOC642441	Gene	642441
D054546	Neuroacanthocytosis	Symptom	UMLS:C0393576
N0000008217	Azoles	Pharmacologic Class	UMLS:C0004504
63876	PKNOX2	Gene	UMLS:C1424500
56145	PCDHA3	Gene	UMLS:C1418318
GO:0031057	negative regulation of histone modification	Biological Process	UMLS:C1523532
GO:0031057	negative regulation of histone modification	Biological Process	UMLS:C2245028
DB00534	Chlormerodrin	Compound	UMLS:C0008217
283149	BCL9L	Gene	UMLS:C1428193
5527	PPP2R5C	Gene	UMLS:C1418844
128876	FAM83C	Gene	UMLS:C1825163
PC7_12188	negative regulation of TCF-dependent signaling by WNT ligand antagonists	Pathway	PC7_12188
GO:0051571	positive regulation of histone H3-K4 methylation	Biological Process	UMLS:C1657584
GO:0051571	positive regulation of histone H3-K4 methylation	Biological Process	UMLS:C2259465
GO:0051571	positive regulation of histone H3-K4 methylation	Biological Process	UMLS:C2259466
50484	RRM2B	Gene	UMLS:C1424883
GO:0042119	neutrophil activation	Biological Process	UMLS:C0242599
401551	WDR38	Gene	UMLS:C2240175
23520	ANP32C	Gene	UMLS:C1332091
497190	CLEC18B	Gene	UMLS:C2681365
D001044	Aphonia	Symptom	UMLS:C0003564
D001044	Aphonia	Symptom	UMLS:C0264598
D001044	Aphonia	Symptom	UMLS:C0264599
D001044	Aphonia	Symptom	UMLS:C0750924
60626	RIC8A	Gene	UMLS:C1826828
GO:0006032	chitin catabolic process	Biological Process	UMLS:C1157772
C0038454	Cerebrovascular accident	Side Effect	UMLS:C0038454
10000	AKT3	Gene	UMLS:C1332074
C0039239	Sinus tachycardia	Side Effect	UMLS:C0039239
79096	C11orf49	Gene	UMLS:C1824316
51202	DDX47	Gene	UMLS:C1425702
8331	HIST1H2AJ	Gene	UMLS:C1415395
576	ADGRB2	Gene	UMLS:C1332375
C0155866	Pneumonia anthrax	Side Effect	UMLS:C0155866
GO:0016763	transferase activity, transferring pentosyl groups	Molecular Function	UMLS:C1152178
81491	GPR63	Gene	UMLS:C1421928
51272	BET1L	Gene	UMLS:C1426180
GO:0034450	ubiquitin-ubiquitin ligase activity	Molecular Function	UMLS:C2612558
3131	HLF	Gene	UMLS:C1415594
GO:0070723	response to cholesterol	Biological Process	UMLS:C2753481
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	Biological Process	UMLS:C3821512
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	Biological Process	UMLS:C3821513
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	Biological Process	UMLS:C3821514
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	Biological Process	UMLS:C3821515
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	Biological Process	UMLS:C3821516
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	Biological Process	UMLS:C3821517
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	Biological Process	UMLS:C3821518
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	Biological Process	UMLS:C3821519
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	Biological Process	UMLS:C3821520
4140	MARK3	Gene	UMLS:C1417034
64344	HIF3A	Gene	UMLS:C1423757
PC7_8064	TRIF-mediated programmed cell death	Pathway	PC7_8064
5995	RGR	Gene	UMLS:C1419367
GO:0002039	p53 binding	Molecular Function	UMLS:C1817303
UBERON:0002110	gall bladder	Anatomy	UMLS:C0016976
3441	IFNA4	Gene	UMLS:C1415906
GO:0032405	MutLalpha complex binding	Molecular Function	UMLS:C1819319
WP2911_r83020	miRNA targets in ECM and membrane receptors	Pathway	WP2911_r83020
100288287	KRTAP22-2	Gene	UMLS:C2829628
GO:0043654	recognition of apoptotic cell	Biological Process	UMLS:C1819992
6817	SULT1A1	Gene	UMLS:C1420514
646603	C4orf51	Gene	UMLS:C2828846
51654	CDK5RAP1	Gene	UMLS:C1423801
C1142072	Oral toxicity	Side Effect	UMLS:C1142072
GO:0061458	reproductive system development	Biological Process	UMLS:C3548823
1028	CDKN1C	Gene	UMLS:C1366618
GO:0005827	polar microtubule	Cellular Component	UMLS:C1166786
GO:0035414	negative regulation of catenin import into nucleus	Biological Process	UMLS:C2752332
GO:0035414	negative regulation of catenin import into nucleus	Biological Process	UMLS:C3158592
GO:0043433	negative regulation of sequence-specific DNA binding transcription factor activity	Biological Process	UMLS:C1624598
GO:0043433	negative regulation of sequence-specific DNA binding transcription factor activity	Biological Process	UMLS:C2248542
